Compound  SmmetryNum  SymetGroup
Cu1Sb1Yb1  194  (P63/mmc)
Cu1Sb2Tm1  129  (P4/nmm)
Cu1Sb3Ti2  115  (P-4m2)
Cu1Sb3Zr2  115  (P-4m2)
Cu1Sc1Si1  189  (P-62m)
Cu1Se2Tl1  122  (I-42d)
Cu1Sn1Tb1  194  (P63/mmc)
Cu2Dy1Ge2  139  (I4/mmm)
Cu2Dy1Si2  139  (I4/mmm)
Cu2Er1Ge2  139  (I4/mmm)
Cu2Er1Si2  139  (I4/mmm)
Cu2Fe1Sn1  225  (Fm-3m)
Cu2Gd1Ge2  139  (I4/mmm)
Cu2Gd1Si2  139  (I4/mmm)
Cu2Gd1Sn2  129  (P4/nmm)
Cu2Ge2Nd1  139  (I4/mmm)
Cu2Ge2Sr1  139  (I4/mmm)
Cu2Ge2Th1  139  (I4/mmm)
Cu2In1Mn1  225  (Fm-3m)
Cu2In1Tm1  225  (Fm-3m)
Cu2Mg1Nd2  127  (P4/mbm)
Cu2Mn1Sb1  225  (Fm-3m)
Cu2Nd1Si2  139  (I4/mmm)
Cu2Ni1Zn1  123  (P4/mmm)
Cu2Pu1Si2  139  (I4/mmm)
Cu2Si2Sr1  139  (I4/mmm)
Cu2Si2Th1  139  (I4/mmm)
Cu2Si2Yb1  139  (I4/mmm)
Cu2Sn2Sr1  12  (C2/m)
Cu2Te3Ti1  12  (C2/m)
Cu3Ga8Lu3  71  (Immm)
Cu3Ga8Mo2  220  (I-43d)
Cu3Sb1Se4  121  (I-42m)
Cu4Dy3Ge4  71  (Immm)
Cu4Er3Ge4  71  (Immm)
Cu4Er3Ge4  71  (Immm)
Cu4Er3Si4  71  (Immm)
Cu4Er3Si4  71  (Immm)
Cu4Gd3Ge4  71  (Immm)
Cu4Gd3Sn4  71  (Immm)
Cu4Ge2Hf3  189  (P-62m)
Cu4Ge2Zr3  189  (P-62m)
Cu4Ge4Yb3  71  (Immm)
Cu4Hf3Si2  189  (P-62m)
Cu4Hf3Si4  71  (Immm)
Cu4Mo6Se8  2  (P-1)
Cu4Si2Zr3  189  (P-62m)
Cu4Si4Yb3  71  (Immm)
Cu4Si4Zr3  71  (Immm)
Cu5In1Th1  62  (Pnma)
Cu6O18Si6  148  (R-3)
Cu6Sn5Yb3  71  (Immm)
Cu8Gd6Sn8  71  (Immm)
Cu8Ge8Nd6  71  (Immm)
Cu9Eu1Mg2  194  (P63/mmc)
Cu9Ho1Mg2  194  (P63/mmc)
Dy1Fe1Ge2  63  (Cmcm)
Dy1Fe1Si1  129  (P4/nmm)
Dy1Fe2Si2  139  (I4/mmm)
Dy1Fe2Si2  139  (I4/mmm)
Dy1Fe4Ge2  65  (Cmmm)
Dy1Fe6Ga6  71  (Immm)
Dy1Ga1Mn1  189  (P-62m)
Dy1Ga2Ni1  63  (Cmcm)
Dy1Ga2Pd1  63  (Cmcm)
Dy1Ge1Sn1  63  (Cmcm)
Dy1Ge2Mn2  139  (I4/mmm)
Dy1Ge2Ni1  71  (Immm)
Dy1Ge2Ni1  63  (Cmcm)
Dy1Ge3Ni1  65  (Cmmm)
Dy1In5Rh1  123  (P4/mmm)
Dy1Ir2Si2  139  (I4/mmm)
Dy1Mg1Sn1  139  (I4/mmm)
Dy1Mn2Si2  139  (I4/mmm)
Dy1Mn6Sn6  191  (P6/mmm)
Dy1Ni1Sb2  129  (P4/nmm)
Dy1Ni1Si2  63  (Cmcm)
Dy1Ni4Si1  65  (Cmmm)
Dy1Pd2Si2  139  (I4/mmm)
Dy1Pt2Si2  129  (P4/nmm)
Dy1Pt2Si2  139  (I4/mmm)
Dy1Rh2Si2  139  (I4/mmm)
Dy1Rh4Si2  62  (Pnma)
Dy1Ru2Si2  139  (I4/mmm)
Dy1Si1Ti1  129  (P4/nmm)
Dy2Ge2Mg1  127  (P4/mbm)
Dy2Ge5Ru3  72  (Ibam)
Dy2Mg1Si2  127  (P4/mbm)
Dy2Mo3Si4  14  (P21/c)
Dy2Ni1Sn6  65  (Cmmm)
Dy2Ni3Si5  72  (Ibam)
Dy2Re3Si5  128  (P4/mnc)
Dy2Se4Sr1  62  (Pnma)
Dy3Ge6Pt4  62  (Pnma)
Dy6Fe1Sb2  189  (P-62m)
Er1Fe1Ge2  63  (Cmcm)
Er1Fe6Ga6  71  (Immm)
Er1Fe6Sn6  63  (Cmcm)
Er1Ga1Ir1  62  (Pnma)
Er1Ga1Rh1  62  (Pnma)
Er1Ga2Pd1  63  (Cmcm)
Er1Ga4Ni1  63  (Cmcm)
Er1Ge1Ni1  62  (Pnma)
Er1Ge1Sn1  63  (Cmcm)
Er1Ge2Ir1  71  (Immm)
Er1Ge2Mn2  139  (I4/mmm)
Er1Ge2Mn2  139  (I4/mmm)
Er1Ge2Ni1  63  (Cmcm)
Er1Ge2Ni2  139  (I4/mmm)
Er1Ge2Pt1  71  (Immm)
Er1Ge3Ni1  65  (Cmmm)
Er1Ge3Ni5  62  (Pnma)
Er1In2Ni9  127  (P4/mbm)
Er1Mg1Sn1  139  (I4/mmm)
Er1Mn2Si2  139  (I4/mmm)
Er1Mn2Si2  139  (I4/mmm)
Er1Ni1Si2  63  (Cmcm)
Er1Ni1Si3  65  (Cmmm)
Er1Ni1Sn1  62  (Pnma)
Er1Ni2Si2  139  (I4/mmm)
Er1Ni2Si2  139  (I4/mmm)
Er1Ni5Si3  62  (Pnma)
Er1Pd1Si1  59  (Pmmn)
Er1Pd1Sn1  62  (Pnma)
Er1Pd1Sn1  62  (Pnma)
Er1Pd1Zn1  189  (P-62m)
Er1Pd2Si1  62  (Pnma)
Er1Pd2Si2  139  (I4/mmm)
Er1Pd2Si2  139  (I4/mmm)
Er1Pt1Si1  62  (Pnma)
Er1Pt1Zn1  62  (Pnma)
Er1Pt2Si1  62  (Pnma)
Er1Pt2Si2  129  (P4/nmm)
Er1Pt2Si2  139  (I4/mmm)
Er1Ru2Si2  139  (I4/mmm)
Er1Ru2Si2  139  (I4/mmm)
Er1Sb1Zr1  139  (I4/mmm)
Er1Si1Ti1  129  (P4/nmm)
Er2Fe1Ga8  123  (P4/mmm)
Er2Ge5Ru3  72  (Ibam)
Er2Mg2Ru1  139  (I4/mmm)
Er2Mg3Ru1  123  (P4/mmm)
Er2Ni1Sn6  65  (Cmmm)
Er2Pb1Se4  62  (Pnma)
Er2Ru3Si5  72  (Ibam)
Er2Se4Sr1  62  (Pnma)
Er2Se4Yb1  62  (Pnma)
Er3Fe1Si3  12  (C2/m)
Er3Fe2Ge3  63  (Cmcm)
Er3Fe4Ge4  71  (Immm)
Er3Ge3Ru2  63  (Cmcm)
Er5In4Ni2  55  (Pbam)
Er6Ni2Sn1  71  (Immm)
Eu1Ga1Ge1  194  (P63/mmc)
Eu1Ga1Pd1  62  (Pnma)
Eu1Ga1Pt1  62  (Pnma)
Eu1Ga1Sn1  194  (P63/mmc)
Eu1Ga3Ni2  63  (Cmcm)
Eu1Ga8Ir2  55  (Pbam)
Eu1Ga8Rh2  55  (Pbam)
Eu1Ga8Rh2  55  (Pbam)
Eu1Ge1Sc1  139  (I4/mmm)
Eu1Ge1Zn1  194  (P63/mmc)
Eu1Ge1Zn1  47  (Pmmm)
Eu1Ge1Zn1  71  (Immm)
Eu1Ge1Zn1  74  (Imma)
Eu1Ge1Zn1  191  (P6/mmm)
Eu1Ge2Ir1  63  (Cmcm)
Eu1Ge2Pt2  14  (P21/c)
Eu1In1Pd1  62  (Pnma)
Eu1In1Pd1  189  (P-62m)
Eu1In1Pt1  62  (Pnma)
Eu1In2Rh1  63  (Cmcm)
Eu1In4Ir1  63  (Cmcm)
Eu1In8Ir2  55  (Pbam)
Eu1In8Rh2  55  (Pbam)
Eu1Ir1Sn2  63  (Cmcm)
Eu1Nb5Se8  12  (C2/m)
Eu2Ga9Ir3  63  (Cmcm)
Eu2Ga9Rh3  63  (Cmcm)
Eu2Ge3Li1  58  (Pnnm)
Eu2Li1Si3  12  (C2/m)
Eu2Pt3Si5  72  (Ibam)
Eu3Ni6Si2  229  (Im-3m)
F2K1N1O1  62  (Pnma)
Fe1Ga2Hf1  62  (Pnma)
Fe1Ga2Se4  111  (P-42m)
Fe1Ga2Zr1  62  (Pnma)
Fe1Ga8Tb2  123  (P4/mmm)
Fe1Ga8Tm2  123  (P4/mmm)
Fe1Gd1Ge2  63  (Cmcm)
Fe1Gd1Sb2  129  (P4/nmm)
Fe1Ge1Hf1  189  (P-62m)
Fe1Ge1Yb1  12  (C2/m)
Fe1Ge2Hf1  55  (Pbam)
Fe1Ge2Nd1  63  (Cmcm)
Fe1Ge2Sc1  55  (Pbam)
Fe1Ge2Ti1  55  (Pbam)
Fe1Ge2Yb1  63  (Cmcm)
Fe1Ge2Zr1  55  (Pbam)
Fe1Hf1Si1  62  (Pnma)
Fe1Hf5Te3  62  (Pnma)
Fe1Hf8Te6  59  (Pmmn)
Fe1Ho6Sb2  189  (P-62m)
Fe1Mo6Se8  2  (P-1)
Fe1Na3Se3  14  (P21/c)
Fe1Nb1Si2  55  (Pbam)
Fe1Nb1Te2  53  (Pmna)
Fe1Nb4Te4  55  (Pbam)
Fe1Nd1Si1  129  (P4/nmm)
Fe1Nd1Si2  63  (Cmcm)
Fe1Nd1Si2  63  (Cmcm)
Fe1Nd1Si2  63  (Cmcm)
Fe1Ni1Si1  62  (Pnma)
Fe1Ni2Se4  12  (C2/m)
Fe1Pd2Se2  72  (Ibam)
Fe1Rh2Se4  12  (C2/m)
Fe1Sb3Tb1  57  (Pbcm)
Fe1Sc1Si2  64  (Cmce)
Fe1Sc1Si2  55  (Pbam)
Fe1Sc2Si2  12  (C2/m)
Fe1Se3Sr2  62  (Pnma)
Fe1Si2Tb2  12  (C2/m)
Fe1Si2Ti1  55  (Pbam)
Fe1Si2Ti1  55  (Pbam)
Fe1Si3Tm3  12  (C2/m)
Fe15Ga2Y2  166  (R-3m)
Fe16Si7U6  225  (Fm-3m)
Fe2Ga1Mn1  123  (P4/mmm)
Fe2Ga8La1  55  (Pbam)
Fe2Ge2Nd1  139  (I4/mmm)
Fe2Ge2Th1  139  (I4/mmm)
Fe2Ge2Yb1  139  (I4/mmm)
Fe2Hf1Si2  57  (Pbcm)
Fe2Hf3Si3  63  (Cmcm)
Fe2In2Se5  164  (P-3m1)
Fe2Nd1Si2  139  (I4/mmm)
Fe2Pb1Se3  14  (P21/c)
Fe2Se3Sr1  14  (P21/c)
Fe2Si2Th1  139  (I4/mmm)
Fe2Si2Yb1  139  (I4/mmm)
Fe2Si2Zr1  139  (I4/mmm)
Fe2Si3Zr3  63  (Cmcm)
Fe3Gd2Si5  128  (P4/mnc)
Fe3Lu2Si5  128  (P4/mnc)
Fe3Sc2Si5  128  (P4/mnc)
Fe3Si5Tm2  128  (P4/mnc)
Fe4Nb4Si7  139  (I4/mmm)
Fe4O11Sr4  65  (Cmmm)
Fe4O11Sr4  65  (Cmmm)
Fe4O11Sr4  65  (Cmmm)
Fe4Rb8S10  2  (P-1)
Fe4Si7Ta4  139  (I4/mmm)
Fe4Sn4Zr3  62  (Pnma)
Fe6Ga6Gd1  71  (Immm)
Fe6Ga6Hf1  71  (Immm)
Fe6Ga6Zr1  71  (Immm)
Fe6Ge4Mg1  166  (R-3m)
Fe6Ge5Li1  166  (R-3m)
Fe6Ge5Li1  12  (C2/m)
Fe7O10Si1  11  (P21/m)
Fe8O23Sr8  12  (C2/m)
Ga1Gd1Mn1  189  (P-62m)
Ga1Ge1Te1  166  (R-3m)
Ga1Ir1Li2  216  (F-43m)
Ga1Ir1Th1  189  (P-62m)
Ga1La1Mg1  189  (P-62m)
Ga1La1Ni1  14  (P21/c)
Ga1La1Pd1  62  (Pnma)
Ga1La1Pt1  62  (Pnma)
Ga1Li2Rh1  216  (F-43m)
Ga1Lu1Ni1  62  (Pnma)
Ga1Lu1Pd1  62  (Pnma)
Ga1Lu1Pt1  62  (Pnma)
Ga1Lu6Ni2  71  (Immm)
Ga1Lu6Ni2  71  (Immm)
Ga1Ni2Tm6  71  (Immm)
Ga1Pd1Sc1  62  (Pnma)
Ga1Pt1Sc1  62  (Pnma)
Ga2La1Ni1  65  (Cmmm)
Ga2La1Rh3  74  (Imma)
Ga2Li1Rh1  225  (Fm-3m)
Ga2Ni1Pr1  65  (Cmmm)
Ga2Ni1Yb1  63  (Cmcm)
Ga2Ni1Yb1  63  (Cmcm)
Ga2Pd1Yb1  63  (Cmcm)
Ga2Rh2Sr1  70  (Fddd)
Ga2Se4Yb1  66  (Cccm)
Ga4Gd1Ni1  63  (Cmcm)
Ga4Ge6Yb3  12  (C2/m)
Ga4Nd1Ni1  63  (Cmcm)
Ga4Ni1Yb1  63  (Cmcm)
Ga4Ti2Zr1  139  (I4/mmm)
Ga5Lu3Ni1  189  (P-62m)
Ga8Ho3Ir3  71  (Immm)
Ga8Ho3Rh3  71  (Immm)
Ga8Lu3Rh3  71  (Immm)
Ga8Rh3Tb3  71  (Immm)
Ga8Rh3Tm3  71  (Immm)
Ga9Lu3Pd2  71  (Immm)
Ga9Pt2Tb3  71  (Immm)
Gd1Ge1Pd1  62  (Pnma)
Gd1Ge1Ru1  62  (Pnma)
Gd1Ge1Ru1  62  (Pnma)
Gd1Ge1Ti1  139  (I4/mmm)
Gd1Ge1Zn1  194  (P63/mmc)
Gd1Ge2Mn2  139  (I4/mmm)
Gd1Ge2Rh1  71  (Immm)
Gd1Ge2Rh2  139  (I4/mmm)
Gd1Ge3Ni1  65  (Cmmm)
Gd1Hg1Pd1  189  (P-62m)
Gd1In2Ni1  63  (Cmcm)
Gd1Ir2Si2  129  (P4/nmm)
Gd1Mg1Pb1  139  (I4/mmm)
Gd1Mg1Sn1  139  (I4/mmm)
Gd1Mg2Ni9  166  (R-3m)
Gd1Mn2Si2  139  (I4/mmm)
Gd1Ni1Sb2  129  (P4/nmm)
Gd1Ni1Si2  63  (Cmcm)
Gd1Ni1Sn2  62  (Pnma)
Gd1Ni2Si2  139  (I4/mmm)
Gd1Ni2Sn2  129  (P4/nmm)
Gd1Ni4Si1  65  (Cmmm)
Gd1Ni5Si3  62  (Pnma)
Gd1Pd1Si1  59  (Pmmn)
Gd1Pt1Sn1  189  (P-62m)
Gd1Pt2Si2  129  (P4/nmm)
Gd1Ru1Si1  129  (P4/nmm)
Gd1Sb1Zr1  139  (I4/mmm)
Gd1Sn2Zn1  129  (P4/nmm)
Gd1Sn4Ti6  166  (R-3m)
Gd2Mg3Ni2  65  (Cmmm)
Gd2Mo3O12  113  (P-421m)
Gd2Ni3Si5  72  (Ibam)
Gd3Ge3Ru2  63  (Cmcm)
Gd3O12Sb5  217  (I-43m)
Ge1Hf1Ni1  62  (Pnma)
Ge1Hf1Pd1  11  (P21/m)
Ge1Hf1Pt1  62  (Pnma)
Ge1Hf1Se1  129  (P4/nmm)
Ge1Hf1Te1  129  (P4/nmm)
Ge1Ir1Nb1  62  (Pnma)
Ge1Ir1Pr1  62  (Pnma)
Ge1Ir1Sc1  62  (Pnma)
Ge1Ir1Tm1  62  (Pnma)
Ge1La1Sc1  139  (I4/mmm)
Ge1Li1Pr1  189  (P-62m)
Ge1Li1Tb1  189  (P-62m)
Ge1Mg1Ni1  62  (Pnma)
Ge1Mn1Pr1  59  (Pmmn)
Ge1Mn1Pr1  129  (P4/nmm)
Ge1Mn1Sc1  189  (P-62m)
Ge1Mn1Tm1  62  (Pnma)
Ge1Mn2Se4  62  (Pnma)
Ge1Mo1Zr1  62  (Pnma)
Ge1Na2Zn1  63  (Cmcm)
Ge1Nb1Rh1  62  (Pnma)
Ge1Nb1Sb1  129  (P4/nmm)
Ge1Nd1Ru1  129  (P4/nmm)
Ge1Nd1Si1  74  (Imma)
Ge1Ni1Pd1  129  (P4/nmm)
Ge1Ni1Ti1  62  (Pnma)
Ge1Ni1Yb1  62  (Pnma)
Ge1Ni1Zr1  62  (Pnma)
Ge1Pd1Ti1  189  (P-62m)
Ge1Pd1Ti1  62  (Pnma)
Ge1Pd1Zr1  62  (Pnma)
Ge1Pr1Pt1  59  (Pmmn)
Ge1Pt1Yb1  62  (Pnma)
Ge1Pt1Zr1  62  (Pnma)
Ge1Rh1Sc1  62  (Pnma)
Ge1Rh1Ta1  62  (Pnma)
Ge1Rh1Tm1  62  (Pnma)
Ge1Sb2Ti5  140  (I4/mcm)
Ge1Sb4Te7  164  (P-3m1)
Ge1Se1Zr1  129  (P4/nmm)
Ge1Tb1Ti1  139  (I4/mmm)
Ge1Te1Zr1  129  (P4/nmm)
Ge2Hf1Mn1  55  (Pbam)
Ge2Hf1Rh1  55  (Pbam)
Ge2Hf1Ru1  55  (Pbam)
Ge2Ho1Ir1  71  (Immm)
Ge2Ho1Ir1  71  (Immm)
Ge2Ho1Pt1  71  (Immm)
Ge2Ho1Pt1  71  (Immm)
Ge2Ho2Os1  12  (C2/m)
Ge2Ho2Rh1  12  (C2/m)
Ge2Ir1La1  63  (Cmcm)
Ge2Ir1Nd1  71  (Immm)
Ge2Ir1Pr1  71  (Immm)
Ge2Ir1Yb2  12  (C2/m)
Ge2Ir2Sr1  139  (I4/mmm)
Ge2La1Pt2  14  (P21/c)
Ge2La1Rh1  63  (Cmcm)
Ge2Li3Na1  62  (Pnma)
Ge2Li4Zr1  166  (R-3m)
Ge2Lu1Mn1  65  (Cmmm)
Ge2Lu1Ni1  71  (Immm)
Ge2Lu1Os1  55  (Pbam)
Ge2Lu1Ru1  55  (Pbam)
Ge2Mn1Sc1  55  (Pbam)
Ge2Mn1Zr1  55  (Pbam)
Ge2Mn2Nd1  139  (I4/mmm)
Ge2Mn2Sr1  139  (I4/mmm)
Ge2Mn2Th1  139  (I4/mmm)
Ge2Mn2Th1  139  (I4/mmm)
Ge2Mn2Yb1  139  (I4/mmm)
Ge2Nd1Ni1  63  (Cmcm)
Ge2Nd1Ni2  139  (I4/mmm)
Ge2Nd1Pd1  63  (Cmcm)
Ge2Nd1Pd2  139  (I4/mmm)
Ge2Nd1Pt1  71  (Immm)
Ge2Nd1Pt2  139  (I4/mmm)
Ge2Nd1Rh2  139  (I4/mmm)
Ge2Ni1Sr1  63  (Cmcm)
Ge2Ni1Yb1  71  (Immm)
Ge2Ni2Th1  139  (I4/mmm)
Ge2Ni7Zn6  227  (Fd-3m)
Ge2Os1Sc1  55  (Pbam)
Ge2Os2Th1  139  (I4/mmm)
Ge2Pb1Sr2  65  (Cmmm)
Ge2Pd1Tb1  71  (Immm)
Ge2Pd1Yb1  71  (Immm)
Ge2Pd2Sr1  139  (I4/mmm)
Ge2Pd2Th1  139  (I4/mmm)
Ge2Pr1Pt1  71  (Immm)
Ge2Pt1Tb1  71  (Immm)
Ge2Pt1Tm1  71  (Immm)
Ge2Pt1Yb1  71  (Immm)
Ge2Pt2Th1  139  (I4/mmm)
Ge2Pt2Th1  129  (P4/nmm)
Ge2Re1Sc1  55  (Pbam)
Ge2Rh1Tb1  71  (Immm)
Ge2Rh1Zr1  55  (Pbam)
Ge2Rh1Zr1  55  (Pbam)
Ge2Rh2Sr1  139  (I4/mmm)
Ge2Ru1Sc1  55  (Pbam)
Ge2Ru1Zr1  55  (Pbam)
Ge2Ru2Sr1  139  (I4/mmm)
Ge2Ru2Th1  139  (I4/mmm)
Ge2Sb2Te5  164  (P-3m1)
Ge2Sr1Zn2  139  (I4/mmm)
Ge3Ho1Ni1  65  (Cmmm)
Ge3Ho2Pt9  15  (C2/c)
Ge3La2Li2  63  (Cmcm)
Ge3Lu1Ni1  65  (Cmmm)
Ge3Mn5Tb1  62  (Pnma)
Ge3Nd1Ni1  65  (Cmmm)
Ge3Ni1Pr1  65  (Cmmm)
Ge3Ni1Tb1  65  (Cmmm)
Ge3Ni1Tm1  65  (Cmmm)
Ge3Yb2Zn3  12  (C2/m)
Ge4Hf3Nb2  62  (Pnma)
Ge4Li4Nd3  71  (Immm)
Ge4Li4Yb5  87  (I4/m)
Ge4Pd4Yb3  71  (Immm)
Ge4Ru3Yb2  15  (C2/c)
Ge5Ho2Ru3  72  (Ibam)
Ge5Ho2Ru3  72  (Ibam)
Ge5La2Pd3  72  (Ibam)
Ge5Pd3Pr2  72  (Ibam)
Ge6La2Zn3  63  (Cmcm)
Ge6La4Mg7  12  (C2/m)
Ge6Li2Sr4  69  (Fmmm)
Ge6Li2Sr4  58  (Pnnm)
Ge6Nd2Zn3  63  (Cmcm)
Ge6Pd1Yb2  64  (Cmce)
Ge6Pr2Zn3  63  (Cmcm)
Ge7Ni4Ti4  139  (I4/mmm)
H2K1O3P1  14  (P21/c)
H8I1N4P1  125  (P4/nbm)
Hf1Mn1Si2  55  (Pbam)
Hf1Ni1Si1  62  (Pnma)
Hf1Ni1Sn1  216  (F-43m)
Hf1Ni2Si2  139  (I4/mmm)
Hf1Pd1Si1  62  (Pnma)
Hf1Pt1Si1  62  (Pnma)
Hf1Re1Si2  55  (Pbam)
Hf1Se1Si1  129  (P4/nmm)
Hf1Si1Te1  129  (P4/nmm)
Hf2Ni3Si4  64  (Cmce)
Hf2Ru3Si4  15  (C2/c)
Hf3Ni2Si3  63  (Cmcm)
Hf4Ni4Si7  139  (I4/mmm)
Hf5In4Rh2  55  (Pbam)
Hf6Ni1Sb2  189  (P-62m)
Hf9Re4Se1  194  (P63/mmc)
Hg1Pt2Se3  164  (P-3m1)
Hg2In2Sr1  139  (I4/mmm)
Hg2Sn2Sr1  12  (C2/m)
Ho1In1Ni1  189  (P-62m)
Ho1In1Pd1  189  (P-62m)
Ho1Li1Sn2  63  (Cmcm)
Ho1Mg1Sn1  139  (I4/mmm)
Ho1Pd1Sb1  216  (F-43m)
Ho1Rh1Sn1  189  (P-62m)
Ho1Sb1Zr1  139  (I4/mmm)
Ho2Ni1Sn6  65  (Cmmm)
Ho2Ni2Pb1  65  (Cmmm)
Ho2Ni3Si5  72  (Ibam)
I12Rh1Tb7  148  (R-3)
In1Ir1Li2  216  (F-43m)
In1La1Ni2  51  (Pmma)
In1La1Pt4  216  (F-43m)
In1La2Si2  55  (Pbam)
In1Li2Rh1  216  (F-43m)
In1Nb1Se2  187  (P-6m2)
In1Nb1Se2  187  (P-6m2)
In1Nd1Rh1  189  (P-62m)
In1Ni1Pr1  189  (P-62m)
In1Ni2Pr1  51  (Pmma)
In1Pd1Pr1  189  (P-62m)
In1Rh1Tm4  216  (F-43m)
In1Rh1Yb1  62  (Pnma)
In2Ir1La1  63  (Cmcm)
In2La1Rh1  63  (Cmcm)
In2Li1Rh1  225  (Fm-3m)
In2Ni1Yb1  63  (Cmcm)
In2Ni3Se2  166  (R-3m)
In2Pd1Sr1  63  (Cmcm)
In2Pd1Yb1  63  (Cmcm)
In2Pt1Sr1  63  (Cmcm)
In2Pt1Yb1  63  (Cmcm)
In2Sb6Yb5  55  (Pbam)
In2Se4Yb1  66  (Cccm)
In4La2Pd3  62  (Pnma)
In4Nd1Ni1  63  (Cmcm)
In4Ni1Sr1  63  (Cmcm)
In4Ni1Yb1  63  (Cmcm)
In4Pb1Sr3  63  (Cmcm)
In4Pd1Sr1  63  (Cmcm)
In4Pt1Sr1  63  (Cmcm)
In4Pt1Yb1  63  (Cmcm)
In4Rh2Zr5  55  (Pbam)
In5Nd1Rh1  123  (P4/mmm)
In5Ni1Zr2  136  (P42/mnm)
In8Ir2Sr1  55  (Pbam)
In8Nd2Pd1  123  (P4/mmm)
In8Rh2Sr1  55  (Pbam)
In9Ni4Y11  65  (Cmmm)
Ir1Lu1Si1  62  (Pnma)
Ir1Mn1Si1  62  (Pnma)
Ir1Nb1Si1  62  (Pnma)
Ir1Sb1Yb1  62  (Pnma)
Ir1Sc1Si1  62  (Pnma)
Ir1Sc3Si3  62  (Pnma)
Ir1Si1Ta1  62  (Pnma)
Ir2Nd1Si2  139  (I4/mmm)
Ir2Pu1Si2  129  (P4/nmm)
Ir2Si2Th1  129  (P4/nmm)
K1O8P2W1  14  (P21/c)
La1Li1Sn2  63  (Cmcm)
La1Mg1Tl1  189  (P-62m)
La1Mn1Si2  63  (Cmcm)
La1Ni1Sb3  57  (Pbcm)
La1Ni5Sn1  194  (P63/mmc)
La1Rh1Si2  63  (Cmcm)
La1Rh1Sn1  189  (P-62m)
La1Rh1Sn2  63  (Cmcm)
La1Rh1Sn2  63  (Cmcm)
La1Sb1Sc1  139  (I4/mmm)
La1Sb1Se1  14  (P21/c)
La1Sb1Te1  62  (Pnma)
La1Sb1Te1  129  (P4/nmm)
La1Sc1Si1  139  (I4/mmm)
La10O3Si8  191  (P6/mmm)
La2Li2Si3  63  (Cmcm)
La2Ni2Zn1  71  (Immm)
La2Pb1Zn5  63  (Cmcm)
La2Sn1Zn5  63  (Cmcm)
La3Rh3Si2  62  (Pnma)
La4Mg1Ru1  216  (F-43m)
La4Ni3O10  64  (Cmce)
Li1Lu1Sn2  63  (Cmcm)
Li1Pr1Sn2  63  (Cmcm)
Li1Rh3Sn5  57  (Pbcm)
Li1Sn2Tb1  63  (Cmcm)
Li1Sn2Tm1  63  (Cmcm)
Li2Mg1Si1  225  (Fm-3m)
Li2Nd2Si3  63  (Cmcm)
Li2Pt1Si3  194  (P63/mmc)
Li3Pr1Sb2  164  (P-3m1)
Li4Sb4Sr3  71  (Immm)
Lu1Mn1Sn2  55  (Pbam)
Lu1Ni1Sn4  65  (Cmmm)
Lu1Rh1Si1  62  (Pnma)
Lu2Ni1Sn6  65  (Cmmm)
Lu2Ni3Si5  72  (Ibam)
Lu6Ni2Sn1  71  (Immm)
Mg1Nd1Pt1  189  (P-62m)
Mg1Nd1Si2  141  (I41/amd)
Mg1Nd1Sn1  139  (I4/mmm)
Mg1Ni6Si6  191  (P6/mmm)
Mg1Pb1Yb1  189  (P-62m)
Mg1Pr1Si2  141  (I41/amd)
Mg1Pt1Sr1  62  (Pnma)
Mg1Ru1Sc2  123  (P4/mmm)
Mg1Se4Yb2  227  (Fd-3m)
Mg1Si2Sr1  62  (Pnma)
Mg1Si2Yb2  127  (P4/mbm)
Mg1Sn1Tm1  139  (I4/mmm)
Mg1Sn1Yb1  189  (P-62m)
Mg2Ni3Si1  166  (R-3m)
Mg2Pd1Sr1  63  (Cmcm)
Mg2Sb2Yb1  164  (P-3m1)
Mg3Ni2Tb2  65  (Cmmm)
Mg3Ni2Ti1  227  (Fd-3m)
Mg5Nd1Ni1  63  (Cmcm)
Mn1Ni2Sb1  225  (Fm-3m)
Mn1O13Te6  148  (R-3)
Mn1Pr1Si1  129  (P4/nmm)
Mn1Pr1Si1  59  (Pmmn)
Mn1Pr1Si2  63  (Cmcm)
Mn1Pt1Sb1  216  (F-43m)
Mn1Rh1Si1  62  (Pnma)
Mn1Sc1Si2  55  (Pbam)
Mn1Si1Tb1  129  (P4/nmm)
Mn1Si2Ti1  55  (Pbam)
Mn1Si2Zr1  71  (Immm)
Mn1Si2Zr1  55  (Pbam)
Mn1Sn2Tm1  55  (Pbam)
Mn2Nd1Si2  139  (I4/mmm)
Mn2P12Ti1  15  (C2/c)
Mn2Ru1Sn1  216  (F-43m)
Mn2Sb2Sr1  164  (P-3m1)
Mn2Sb2Yb1  164  (P-3m1)
Mn2Se4Si1  62  (Pnma)
Mn2Se4Sn1  62  (Pnma)
Mn2Si2Th1  139  (I4/mmm)
Mn2Si2Yb1  139  (I4/mmm)
Mn2Si2Yb1  139  (I4/mmm)
Mn2Sn5Yb4  12  (C2/m)
Mn3Si5Tm2  128  (P4/mnc)
Mn4Nb2Si5  72  (Ibam)
Mn4O13Sr7  14  (P21/c)
Mn4O15Sr7  14  (P21/c)
Mn4Si5Ta2  72  (Ibam)
Mn7Na1O12  12  (C2/m)
Mn8Nd1Ni4  139  (I4/mmm)
Mo1Pt3Si4  62  (Pnma)
Mo2Ni5Re8  136  (P42/mnm)
Mo3O12Tb2  113  (P-421m)
